lambda,pbSimulation,pdSimulation,pbAnalytical,pdAnalytical
17.799999999999983,0.62279,0.32181,0.6227480698797658,0.32107215520735466
17.899999999999984,0.62746,0.31869,0.6247314805827071,0.31940259797284276
17.999999999999986,0.62823,0.31672,0.6266947058766352,0.31774973888809066
18.099999999999987,0.62917,0.31581,0.6286380403244993,0.3161133411899196
18.19999999999999,0.62882,0.31598,0.630561773128458,0.31449317220562445
18.29999999999999,0.63466,0.31207,0.6324661882388868,0.3128890032786741
18.39999999999999,0.63525,0.31109,0.6343515644612986,0.311300609695367
18.499999999999993,0.63535,0.31069,0.6362181755611845,0.3097277706124766
18.599999999999994,0.63774,0.30837,0.6380662903667988,0.3081702689859058
18.699999999999996,0.64318,0.30361,0.6398961728699026,0.3066278915003734
18.799999999999997,0.64087,0.30489,0.641708082324489,0.30510042850014796
18.9,0.64566,0.30314,0.6435022733435142,0.3035876739208404
19.0,0.64446,0.30235,0.6452789959936561,0.302089425222269
19.1,0.65104,0.29646,0.6470384958881289,0.30060548332240056
19.200000000000003,0.647,0.3012,0.6487810142775784,0.2991356525323732
19.300000000000004,0.64858,0.29928,0.6505067881390874,0.29767974049260626
19.400000000000006,0.64773,0.29967,0.65221605026332,0.29623755810999164
19.500000000000007,0.65326,0.29637,0.6539090293398323,0.29480891949617183
19.60000000000001,0.65486,0.29403,0.6555859500405823,0.2933936419068961
19.70000000000001,0.65493,0.29506,0.6572470331016657,0.29199154568245433
19.80000000000001,0.65883,0.29132,0.6588924954033123,0.29060245418917785
19.900000000000013,0.65925,0.29004,0.6605225500481706,0.28922619376200565
